ID	Position	AF_Ratio	SB_Ratio
ERR5025733	25064	0.0	0.0
ERR6348731	25064	0.0	0.0
ERR6770028	25064	0.0	0.0
ERR6586663	25065	0.0	0.0
ERR6348731	25065	0.0	0.0
ERR5025733	25065	0.0	0.0
ERR6542766	25065	0.0	0.0
ERR6770028	25065	0.0	0.0
ERR5025733	25066	0.0	0.0
ERR6542766	25066	0.0	0.0
ERR10658645	25066	0.0	0.0
ERR6586663	25066	0.0	0.0
ERR6770028	25066	0.0	0.0
ERR5025733	25067	0.0	0.0
ERR6586663	25067	0.0	0.0
ERR6770028	25067	0.0	0.0
ERR7107271	25067	0.0	0.0
ERR10665292	25067	0.0	0.0
ERR10665292	25068	0.0	0.0
ERR6770028	25068	0.0	0.0
ERR6542766	25068	0.0	0.0
ERR6586663	25068	0.0	0.0
ERR5025733	25068	0.0	0.0
SRR20344816	25069	0.0	0.0
ERR6348731	25069	0.0	0.0
ERR5025733	25069	0.0	0.0
ERR6542766	25069	0.0	0.0
ERR6586663	25069	0.0	0.0
ERR5025733	25070	0.0	0.0
ERR6348731	25070	0.0	0.0
ERR6770028	25070	0.0	0.0
ERR7107271	25070	0.0	0.0
ERR6444963	25070	0.0	0.0
ERR6542766	25071	0.0	0.0
ERR7352067	25071	0.0	0.0
ERR6770028	25071	0.0	0.0
ERR6586663	25071	0.0	0.0
ERR5025733	25071	0.0	0.0
ERR6770028	25072	0.0	0.0
ERR6586663	25072	0.0	0.0
ERR6542766	25072	0.0	0.0
ERR5025733	25072	0.0	0.0
SRR20344495	25072	0.0	0.0
ERR5025733	25073	0.0	0.0
ERR6444963	25073	0.0	0.0
ERR6770028	25073	0.0	0.0
ERR6421815	25073	0.0	0.0
ERR6586663	25073	0.0	0.0
SRR21977123	25074	0.0	0.0
ERR5025733	25074	0.0	0.0
ERR6770028	25074	0.0	0.0
ERR6348731	25074	0.0	0.0
ERR6586663	25074	0.0	0.0
ERR6770028	25075	0.0	0.0
ERR7352067	25075	0.0	0.0
ERR6586663	25075	0.0	0.0
ERR5025733	25075	0.0	0.0
ERR6444963	25075	0.0	0.0
ERR6542766	25076	0.0	0.0
ERR5025733	25076	0.0	0.0
ERR7139194	25076	0.0	0.0
ERR6770028	25076	0.0	0.0
ERR6586663	25076	0.0	0.0
ERR5025733	25077	0.0	0.0
ERR6586663	25077	0.0	0.0
ERR6348731	25077	0.0	0.0
ERR6421815	25077	0.0	0.0
ERR6770028	25077	0.0	0.0
ERR10665292	25078	0.0	0.0
ERR5025733	25078	0.0	0.0
ERR6586663	25078	0.0	0.0
ERR6770028	25078	0.0	0.0
SRR21977123	25078	0.0	0.0
ERR7107271	25079	0.0	0.0
ERR6542766	25079	0.0	0.0
ERR6348731	25079	0.0	0.0
ERR6770028	25079	0.0	0.0
ERR5025733	25079	0.0	0.0
ERR4640271	25080	0.0	0.0
ERR6770028	25080	0.0	0.0
ERR6586663	25080	0.0	0.0
ERR6542766	25080	0.0	0.0
ERR5025733	25080	0.0	0.0
ERR5025733	25081	0.0	0.0
ERR6770028	25081	0.0	0.0
ERR7139194	25081	0.0	0.0
ERR6193863	25081	0.0	0.0
ERR6421815	25081	0.0	0.0
ERR7139194	25082	0.0	0.0
ERR6586663	25082	0.003596	0.0
ERR6542766	25082	0.0	0.0
ERR6348731	25082	0.0	0.0
ERR5025733	25082	0.0	0.0
ERR5025733	25083	0.0	0.0
ERR6770028	25083	0.0	0.0
ERR6444963	25083	0.0	0.0
ERR6586663	25083	0.0	0.0
ERR6348731	25083	0.0	0.0
ERR6348731	25084	0.0	0.0
ERR6586663	25084	0.0	0.0
ERR4640354	25084	0.0	0.0
ERR5025733	25084	0.0	0.0
ERR6770028	25084	0.0	0.0
ERR6444963	25085	0.0	0.0
SRR20344816	25085	0.0	0.0
ERR6348731	25085	0.0	0.0
ERR5025733	25085	0.0	0.0
ERR6586663	25085	0.0	0.0
ERR6586663	25086	0.0	0.0
ERR6542766	25086	0.0	0.0
ERR5025733	25086	0.0	0.0
ERR6444963	25086	0.0	0.0
ERR6348731	25086	0.0	0.0
ERR5025733	25087	0.0	0.0
ERR6444963	25087	0.0	0.0
ERR7107271	25087	0.0	0.0
ERR6770028	25087	0.0	0.0
ERR6586663	25087	0.0	0.0
ERR5025733	25088	0.0	0.0
ERR6421815	25088	0.0	0.0
ERR7107271	25088	0.0	0.0
ERR6586663	25088	0.0	0.0
ERR6348731	25088	0.0	0.0
ERR6770028	25089	0.0	0.0
ERR7118029	25089	0.0	0.0
ERR6586663	25089	0.0	0.0
ERR5025733	25089	0.0	0.0
ERR6348731	25089	0.0	0.0
ERR6542766	25090	0.0	0.0
ERR6348731	25090	0.0	0.0
ERR4640354	25090	0.0	0.0
ERR6586663	25090	0.0	0.0
ERR5025733	25090	0.0	0.0
ERR6770028	25091	0.0	0.0
ERR4640271	25091	0.0	0.0
ERR6444963	25091	0.0	0.0
ERR6586663	25091	0.0	0.0
ERR5025733	25091	0.0	0.0
ERR10665292	25092	0.0	0.0
ERR6348731	25092	0.0	0.0
ERR6770028	25092	0.0	0.0
ERR4640271	25092	0.0	0.0
ERR5025733	25092	0.0	0.0
ERR7352067	25093	0.0	0.0
ERR6770028	25093	0.0	0.0
ERR6348731	25093	0.0	0.0
ERR5025733	25093	0.0	0.0
ERR7118029	25093	0.0	0.0
ERR4640354	25094	0.0	0.0
ERR6348731	25094	0.0	0.0
ERR6586663	25094	0.0	0.0
ERR5025733	25094	0.0	0.0
ERR6770028	25094	0.0	0.0
ERR6421815	25095	0.0	0.0
ERR6770028	25095	0.0	0.0
ERR10665292	25095	0.0	0.0
ERR6586663	25095	0.0	0.0
ERR5025733	25095	0.0	0.0
ERR6586663	25096	0.003991	0.0
ERR6421815	25096	0.0	0.0
ERR10665292	25096	0.0	0.0
ERR5025733	25096	0.0	0.0
ERR4640354	25096	0.0	0.0
ERR6421815	25097	0.0	0.0
ERR6586663	25097	0.0	0.0
ERR6770028	25097	0.0	0.0
ERR6193863	25097	0.0	0.0
ERR5025733	25097	0.0	0.0
ERR6770028	25098	0.0	0.0
ERR5025733	25098	0.0	0.0
ERR6586663	25098	0.0	0.0
ERR7107271	25098	0.0	0.0
ERR6542766	25098	0.0	0.0
ERR5025733	25099	0.0	0.0
ERR7352067	25099	0.0	0.0
ERR7139194	25099	0.0	0.0
ERR6542766	25099	0.0	0.0
ERR6586663	25099	0.0	0.0
ERR6542766	25100	0.0	0.0
ERR6586663	25100	0.0	0.0
ERR6770028	25100	0.0	0.0
ERR7352067	25100	0.0	0.0
ERR5025733	25100	0.0	0.0
ERR7139194	25101	0.0	0.0
ERR4640354	25101	0.0	0.0
ERR5025733	25101	0.0	0.0
ERR6770028	25101	0.0	0.0
ERR6586663	25101	0.0	0.0
ERR7107271	25102	0.0	0.0
ERR5025733	25102	0.0	0.0
ERR6193863	25102	0.0	0.0
ERR6770028	25102	0.0	0.0
ERR6542766	25102	0.0	0.0
ERR6586663	25103	0.0	0.0
ERR10658645	25103	0.0	0.0
ERR7107271	25103	0.0	0.0
ERR6542766	25103	0.0	0.0
ERR5025733	25103	0.0	0.0
ERR6770028	25104	0.0	0.0
ERR6542766	25104	0.0	0.0
ERR5025733	25104	0.0	0.0
ERR10665292	25104	0.0	0.0
ERR7139194	25104	0.0	0.0
ERR6770028	25105	0.0	0.0
ERR7139194	25105	0.0	0.0
ERR6586663	25105	0.0	0.0
ERR6421815	25105	0.0	0.0
ERR5025733	25105	0.0	0.0
SRR22391799	25106	0.0	0.0
ERR6586663	25106	0.0	0.0
ERR5025733	25106	0.0	0.0
ERR6348731	25106	0.0	0.0
ERR6542766	25106	0.0	0.0
ERR5025733	25107	0.0	0.0
ERR7107271	25107	0.0	0.0
ERR6586663	25107	0.0	0.0
ERR6770028	25107	0.0	0.0
ERR6117629	25107	0.0	0.0
ERR5025733	25108	0.0	0.0
ERR4640271	25108	0.0	0.0
ERR6542766	25108	0.0	0.0
ERR6586663	25108	0.0	0.0
ERR6770028	25108	0.0	0.0
ERR7107271	25109	0.0	0.0
ERR5025733	25109	0.0	0.0
ERR4640271	25109	0.0	0.0
ERR6586663	25109	0.0	0.0
ERR6421815	25109	0.0	0.0
ERR10665292	25110	0.0	0.0
ERR5025733	25110	0.0	0.0
ERR7352067	25110	0.0	0.0
ERR6770028	25110	0.0	0.0
ERR6348731	25110	0.0	0.0
ERR7139194	25111	0.0	0.0
ERR6348731	25111	0.0	0.0
ERR5025733	25111	0.0	0.0
ERR6770028	25111	0.0	0.0
ERR6421815	25111	0.0	0.0
ERR6770028	25112	0.0	0.0
ERR7139194	25112	0.0	0.0
ERR6542766	25112	0.0	0.0
ERR5025733	25112	0.0	0.0
ERR6348731	25112	0.0	0.0
ERR5025733	25113	0.0	0.0
ERR6770028	25113	0.0	0.0
ERR6193863	25113	0.0	0.0
ERR6542766	25113	0.0	0.0
ERR6586663	25113	0.0	0.0
ERR6348731	25114	0.0	0.0
ERR7107271	25114	0.0	0.0
ERR5025733	25114	0.0	0.0
ERR6542766	25114	0.0	0.0
ERR6770028	25114	0.0	0.0
ERR4640354	25115	0.0	0.0
ERR6770028	25115	0.0	0.0
ERR6421815	25115	0.0	0.0
ERR5025733	25115	0.0	0.0
ERR6348731	25115	0.0	0.0
ERR6586663	25116	0.0	0.0
ERR7107271	25116	0.0	0.0
ERR6421815	25116	0.0	0.0
ERR5025733	25116	0.0	0.0
ERR6770028	25116	0.0	0.0
ERR6770028	25117	0.0	0.0
ERR6586663	25117	0.0	0.0
ERR5025733	25117	0.0	0.0
ERR6421815	25117	0.0	0.0
ERR7107271	25117	0.0	0.0
ERR6421815	25118	0.0	0.0
ERR5025733	25118	0.0	0.0
ERR7139194	25118	0.0	0.0
ERR6444963	25118	0.0	0.0
ERR6542766	25118	0.0	0.0
ERR6586663	25119	0.0	0.0
ERR6348731	25119	0.0	0.0
ERR5025733	25119	0.0	0.0
ERR6421815	25119	0.0	0.0
ERR6770028	25119	0.0	0.0
ERR7139194	25120	0.0	0.0
ERR7107271	25120	0.0	0.0
ERR5025733	25120	0.0	0.0
ERR7352067	25120	0.0	0.0
ERR6770028	25120	0.0	0.0
ERR6586663	25121	0.0	0.0
ERR6421815	25121	0.0	0.0
ERR5025733	25121	0.0	0.0
ERR6770028	25121	0.0	0.0
SRR21977123	25121	0.0	0.0
ERR5025733	25122	0.0	0.0
ERR6586663	25122	0.0	0.0
ERR10665292	25122	0.0	0.0
ERR10149763	25122	0.0	0.0
ERR6421815	25122	0.0	0.0
ERR6444963	25123	0.0	0.0
ERR6348731	25123	0.0	0.0
ERR6770028	25123	0.0	0.0
ERR5025733	25123	0.0	0.0
ERR6586663	25123	0.0	0.0
ERR7107271	25124	0.0	0.0
ERR6348731	25124	0.0	0.0
ERR5025733	25124	0.0	0.0
ERR6586663	25124	0.0	0.0
ERR6421815	25124	0.0	0.0
SRR20344495	25125	0.0	0.0
ERR6770028	25125	0.0	0.0
ERR6348731	25125	0.0	0.0
ERR4640354	25125	0.0	0.0
ERR5025733	25125	0.0	0.0
ERR7107271	25126	0.0	0.0
ERR6770028	25126	0.0	0.0
ERR6421815	25126	0.0	0.0
ERR6348731	25126	0.0	0.0
ERR5025733	25126	0.0	0.0
ERR6421815	25127	0.0	0.0
ERR6586663	25127	0.0	0.0
ERR5025733	25127	0.0	0.0
ERR6770028	25127	0.0	0.0
ERR6542766	25127	0.0	0.0
ERR6586663	25128	0.0	0.0
ERR6421815	25128	0.0	0.0
ERR7118029	25128	0.0	0.0
ERR5025733	25128	0.0	0.0
ERR6348731	25128	0.0	0.0
SRR21977123	25129	0.0	0.0
ERR7139194	25129	0.0	0.0
ERR6770028	25129	0.0	0.0
ERR6348731	25129	0.0	0.0
ERR5025733	25129	0.0	0.0
ERR10665292	25130	0.0	0.0
ERR7139194	25130	0.0	0.0
ERR6421815	25130	0.0	0.0
ERR7118029	25130	0.0	0.0
ERR5025733	25130	0.0	0.0
ERR6586663	25131	0.0	0.0
ERR7107271	25131	0.0	0.0
ERR5025733	25131	0.0	0.0
ERR7139194	25131	0.0	0.0
ERR6421815	25131	0.0	0.0
ERR6586663	25132	0.0	0.0
ERR6348731	25132	0.0	0.0
ERR5025733	25132	0.0	0.0
ERR7352067	25132	0.0	0.0
ERR6770028	25132	0.0	0.0
ERR6770028	25133	0.0	0.0
ERR6444963	25133	0.0	0.0
SRR21977123	25133	0.0	0.0
ERR6348731	25133	0.0	0.0
ERR5025733	25133	0.0	0.0
ERR4640354	25134	0.0	0.0
ERR5025733	25134	0.0	0.0
ERR6328065	25134	0.0	0.0
ERR10665292	25134	0.0	0.0
ERR6770028	25134	0.0	0.0
ERR6586663	25135	0.0	0.0
ERR6348731	25135	0.0	0.0
ERR7107271	25135	0.0	0.0
ERR6770028	25135	0.0	0.0
ERR5025733	25135	0.0	0.0
ERR4640271	25136	0.0	0.0
ERR6348731	25136	0.0	0.0
ERR6586663	25136	0.0	0.0
ERR5025733	25136	0.0	0.0
ERR6770028	25136	0.0	0.0
ERR6348731	25137	0.0	0.0
ERR5025733	25137	0.0	0.0
ERR6770028	25137	0.0	0.0
ERR6421815	25137	0.0	0.0
ERR10665292	25137	0.0	0.0
ERR6770028	25138	0.0	0.0
ERR6542766	25138	0.0	0.0
ERR5025733	25138	0.0	0.0
ERR6348731	25138	0.0	0.0
SRR20344816	25138	0.0	0.0
ERR10665292	25139	0.0	0.0
ERR5025733	25139	0.0	0.0
ERR7107271	25139	0.0	0.0
ERR6542766	25139	0.0	0.0
ERR6444963	25139	0.0	0.0
ERR6586663	25140	0.0	0.0
ERR6444963	25140	0.0	0.0
SRR22105778	25140	0.0	0.0
ERR6770028	25140	0.0	0.0
ERR5025733	25140	0.0	0.0
ERR5025733	25141	0.0	0.0
ERR10665292	25141	0.0	0.0
ERR6770028	25141	0.0	0.0
ERR6421815	25141	0.0	0.0
ERR6586663	25141	0.0	0.0
ERR6586663	25142	0.0	0.0
ERR6193863	25142	0.0	0.0
ERR6770028	25142	0.0	0.0
ERR10665292	25142	0.0	0.0
ERR5025733	25142	0.0	0.0
ERR7107271	25143	0.0	0.0
ERR5025733	25143	0.0	0.0
ERR6770028	25143	0.0	0.0
ERR6348731	25143	0.0	0.0
ERR6542766	25143	0.0	0.0
ERR6586663	25144	0.0	0.0
ERR6421815	25144	0.0	0.0
ERR6770028	25144	0.0	0.0
ERR5025733	25144	0.0	0.0
ERR7139194	25144	0.0	0.0
ERR5025733	25145	0.0	0.0
ERR6348731	25145	0.0	0.0
ERR6444963	25145	0.0	0.0
ERR6193863	25145	0.0	0.0
ERR6586663	25145	0.0	0.0
ERR6348731	25146	0.0	0.0
ERR6770028	25146	0.0	0.0
ERR7352067	25146	0.0	0.0
ERR6586663	25146	0.0	0.0
ERR5025733	25146	0.0	0.0
ERR6421815	25147	0.0	0.0
ERR6444963	25147	0.0	0.0
ERR6542766	25147	0.0	0.0
ERR5025733	25147	0.0	0.0
ERR6770028	25147	0.0	0.0
ERR5025733	25148	0.0	0.0
ERR6348731	25148	0.0	0.0
ERR6770028	25148	0.0	0.0
ERR6421815	25148	0.0	0.0
ERR7139194	25148	0.0	0.0
ERR6770028	25149	0.0	0.0
SRR21977123	25149	0.0	0.0
ERR5025733	25149	0.0	0.0
ERR6542766	25149	0.0	0.0
ERR6586663	25149	0.0	0.0
ERR6542766	25150	0.0	0.0
SRR21977123	25150	0.0	0.0
ERR6770028	25150	0.0	0.0
ERR6421815	25150	0.0	0.0
ERR5025733	25150	0.0	0.0
ERR6542766	25151	0.0	0.0
ERR6770028	25151	0.0	0.0
ERR5025733	25151	0.0	0.0
ERR7352067	25151	0.0	0.0
ERR7107271	25151	0.0	0.0
ERR6444963	25152	0.0	0.0
ERR6586663	25152	0.0	0.0
ERR5025733	25152	0.0	0.0
ERR6348731	25152	0.0	0.0
ERR6770028	25152	0.0	0.0
ERR10665292	25153	0.0	0.0
ERR6770028	25153	0.0	0.0
ERR6444963	25153	0.0	0.0
ERR6586663	25153	0.0	0.0
ERR5025733	25153	0.0	0.0
ERR6193863	25154	0.0	0.0
ERR6541552	25154	0.0	0.0
ERR7107271	25154	0.0	0.0
ERR6770028	25154	0.0	0.0
ERR5025733	25154	0.0	0.0
ERR6770028	25155	0.0	0.0
ERR6586663	25155	0.0	0.0
ERR5025733	25155	0.0	0.0
ERR4640271	25155	0.0	0.0
ERR7107271	25155	0.0	0.0
ERR6770028	25156	0.0	0.0
ERR6586663	25156	0.0	0.0
ERR6542766	25156	0.0	0.0
ERR6421815	25156	0.0	0.0
ERR5025733	25156	0.0	0.0
ERR6444963	25157	0.0	0.0
ERR7139194	25157	0.0	0.0
ERR5025733	25157	0.0	0.0
ERR6586663	25157	0.0	0.0
ERR7352067	25157	0.0	0.0
ERR10665292	25158	0.0	0.0
ERR6770028	25158	0.0	0.0
ERR7107271	25158	0.0	0.0
ERR5025733	25158	0.0	0.0
ERR6586663	25158	0.0	0.0
ERR7107271	25159	0.0	0.0
ERR6542766	25159	0.0	0.0
ERR5025733	25159	0.0	0.0
ERR6770028	25159	0.0	0.0
ERR10149763	25159	0.0	0.0
ERR5025733	25160	0.0	0.0
ERR6348731	25160	0.0	0.0
ERR6542766	25160	0.0	0.0
ERR6770028	25160	0.0	0.0
ERR7107271	25160	0.0	0.0
ERR6542766	25161	0.0	0.0
ERR6770028	25161	0.0	0.0
ERR6444963	25161	0.0	0.0
ERR5025733	25161	0.0	0.0
ERR6586663	25161	0.0	0.0
ERR5025733	25162	0.0	0.0
ERR6586663	25162	0.0	0.0
ERR6770028	25162	0.0	0.0
ERR6444963	25162	0.0	0.0
ERR7107271	25162	0.0	0.0
ERR10665292	25163	0.0	0.0
ERR5025733	25163	0.0	0.0
ERR6348731	25163	0.0	0.0
ERR6770028	25163	0.0	0.0
ERR6586663	25163	0.0	0.0
ERR6586663	25164	0.0	0.0
ERR5025733	25164	0.0	0.0
ERR6770028	25164	0.0	0.0
ERR7118029	25164	0.0	0.0
ERR7107271	25164	0.0	0.0
ERR6542766	25165	0.0	0.0
ERR6421815	25165	0.0	0.0
ERR6770028	25165	0.0	0.0
ERR5025733	25165	0.0	0.0
ERR7107271	25165	0.0	0.0
ERR6444963	25166	0.0	0.0
ERR5025733	25166	0.0	0.0
ERR6348731	25166	0.0	0.0
ERR6586663	25166	0.0	0.0
ERR7139194	25166	0.0	0.0
ERR6586663	25167	0.0	0.0
ERR5025733	25167	0.0	0.0
ERR6348731	25167	0.0	0.0
ERR6770028	25167	0.0	0.0
ERR6421815	25167	0.0	0.0
ERR6770028	25168	0.0	0.0
ERR7139194	25168	0.0	0.0
ERR6586663	25168	0.0	0.0
ERR6421815	25168	0.0	0.0
ERR5025733	25168	0.0	0.0
ERR6770028	25169	0.0	0.0
ERR6421815	25169	0.0	0.0
ERR4640354	25169	0.0	0.0
ERR5025733	25169	0.0	0.0
ERR7139194	25169	0.0	0.0
ERR5025733	25170	0.0	0.0
ERR6770028	25170	0.0	0.0
ERR6542766	25170	0.0	0.0
ERR6586663	25170	0.0	0.0
ERR10665292	25170	0.0	0.0
ERR6542766	25171	0.0	0.0
ERR7352067	25171	0.0	0.0
ERR6586663	25171	0.0	0.0
ERR6770028	25171	0.0	0.0
ERR5025733	25171	0.0	0.0
ERR7139194	25172	0.0	0.0
ERR6542766	25172	0.0	0.0
ERR5025733	25172	0.0	0.0
ERR6586663	25172	0.0	0.0
ERR6348731	25172	0.0	0.0
ERR6444963	25173	0.0	0.0
ERR6421815	25173	0.0	0.0
ERR6586663	25173	0.0	0.0
ERR5025733	25173	0.0	0.0
ERR6348731	25173	0.0	0.0
ERR7139194	25174	0.0	0.0
ERR6348731	25174	0.0	0.0
ERR6586663	25174	0.0	0.0
ERR6421815	25174	0.0	0.0
ERR5025733	25174	0.0	0.0
ERR5025733	25175	0.0	0.0
ERR6586663	25175	0.0	0.0
ERR6770028	25175	0.0	0.0
ERR4640354	25175	0.0	0.0
ERR6348731	25175	0.0	0.0
SRR21977123	25176	0.0	0.0
ERR6586663	25176	0.0	0.0
ERR6770028	25176	0.0	0.0
ERR5025733	25176	0.0	0.0
ERR7139194	25176	0.0	0.0
ERR6421815	25177	0.0	0.0
ERR6542766	25177	0.0	0.0
ERR5025733	25177	0.0	0.0
ERR4640271	25177	0.0	0.0
ERR6770028	25177	0.0	0.0
ERR6586663	25178	0.0	0.0
ERR5025733	25178	0.0	0.0
ERR7139194	25178	0.0	0.0
ERR6770028	25178	0.0	0.0
ERR6542766	25178	0.0	0.0
ERR7107271	25179	0.0	0.0
ERR6348731	25179	0.0	0.0
ERR5025733	25179	0.0	0.0
ERR10665292	25179	0.0	0.0
ERR6586663	25179	0.0	0.0
ERR6586663	25180	0.0	0.0
ERR4640354	25180	0.0	0.0
ERR5025733	25180	0.0	0.0
ERR7352067	25180	0.0	0.0
ERR6770028	25180	0.0	0.0
ERR6770028	25181	0.0	0.0
ERR6586663	25181	0.0	0.0
ERR5025733	25181	0.0	0.0
ERR7107271	25181	0.0	0.0
ERR6348731	25181	0.0	0.0
ERR6770028	25182	0.0	0.0
ERR5025733	25182	0.0	0.0
ERR7107271	25182	0.0	0.0
ERR6421815	25182	0.0	0.0
ERR6586663	25182	0.0	0.0
ERR10665292	25183	0.0	0.0
ERR6770028	25183	0.0	0.0
ERR5025733	25183	0.0	0.0
ERR6542766	25183	0.0	0.0
ERR7107271	25183	0.0	0.0
ERR6770028	25184	0.0	0.0
ERR6193863	25184	0.0	0.0
ERR7139194	25184	0.0	0.0
ERR10658645	25184	0.0	0.0
ERR5025733	25184	0.0	0.0
ERR10665292	25185	0.0	0.0
ERR6542766	25185	0.0	0.0
ERR5025733	25185	0.0	0.0
ERR6421815	25185	0.0	0.0
ERR6770028	25185	0.0	0.0
ERR6348731	25186	0.0	0.0
ERR5025733	25186	0.0	0.0
ERR6586663	25186	0.0	0.0
ERR6444963	25186	0.0	0.0
SRR22391799	25186	0.0	0.0
ERR6586663	25187	0.0	0.0
ERR6328065	25187	0.0	0.0
ERR5025733	25187	0.0	0.0
ERR6542766	25187	0.0	0.0
ERR6770028	25187	0.0	0.0
ERR6586663	25188	0.0	0.0
ERR7107271	25188	0.0	0.0
ERR6444963	25188	0.0	0.0
ERR6542766	25188	0.0	0.0
ERR5025733	25188	0.0	0.0
ERR6542766	25189	0.0	0.0
ERR5025733	25189	0.0	0.0
ERR6586663	25189	0.0	0.0
ERR6770028	25189	0.0	0.0
ERR7107271	25189	0.0	0.0
ERR5025733	25190	0.0	0.0
ERR6542766	25190	0.0	0.0
ERR6421815	25190	0.0	0.0
ERR6586663	25190	0.0	0.0
ERR6770028	25190	0.0	0.0
ERR6586663	25191	0.0	0.0
ERR6770028	25191	0.0	0.0
ERR5025733	25191	0.0	0.0
ERR7107271	25191	0.0	0.0
ERR6348731	25191	0.0	0.0
ERR6770028	25192	0.0	0.0
ERR5025733	25192	0.0	0.0
ERR6348731	25192	0.0	0.0
ERR6542766	25192	0.0	0.0
ERR7107271	25192	0.0	0.0
ERR10658645	25193	0.0	0.0
ERR5025733	25193	0.0	0.0
ERR6542766	25193	0.0	0.0
ERR7107271	25193	0.0	0.0
ERR6770028	25193	0.0	0.0
ERR5025733	25194	0.0	0.0
ERR6421815	25194	0.0	0.0
ERR6348731	25194	0.0	0.0
SRR20344816	25194	0.0	0.0
ERR6586663	25194	0.0	0.0
ERR6770028	25195	0.0	0.0
SRR21977123	25195	0.0	0.0
ERR5025733	25195	0.0	0.0
ERR6348731	25195	0.0	0.0
ERR6421815	25195	0.0	0.0
ERR6770028	25196	0.0	0.0
ERR6586663	25196	0.0	0.0
ERR6348731	25196	0.0	0.0
ERR5025733	25196	0.0	0.0
ERR6542766	25196	0.0	0.0
SRR21977123	25197	0.0	0.0
ERR6770028	25197	0.0	0.0
ERR6348731	25197	0.0	0.0
ERR6542766	25197	0.0	0.0
ERR5025733	25197	0.0	0.0
ERR6348731	25198	0.0	0.0
ERR7107271	25198	0.0	0.0
ERR6586663	25198	0.0	0.0
ERR5025733	25198	0.0	0.0
ERR6421815	25198	0.0	0.0
ERR6421815	25199	0.0	0.0
ERR5025733	25199	0.0	0.0
ERR6348731	25199	0.0	0.0
ERR6541552	25199	0.0	0.0
ERR6586663	25199	0.0	0.0
ERR6421815	25200	0.0	0.0
ERR6586663	25200	0.0	0.0
ERR6348731	25200	0.0	0.0
ERR6770028	25200	0.0	0.0
ERR5025733	25200	0.0	0.0
ERR6348731	25201	0.0	0.0
ERR6542766	25201	0.0	0.0
ERR6421815	25201	0.0	0.0
ERR5025733	25201	0.0	0.0
ERR7352067	25201	0.0	0.0
ERR5025733	25202	0.0	0.0
ERR6542766	25202	0.0	0.0
ERR6348731	25202	0.0	0.0
ERR7107271	25202	0.0	0.0
ERR6770028	25202	0.0	0.0
ERR6586663	25203	0.0	0.0
ERR5025733	25203	0.0	0.0
ERR6770028	25203	0.0	0.0
ERR6421815	25203	0.0	0.0
ERR10665292	25203	0.0	0.0
ERR6348731	25204	0.0	0.0
ERR6586663	25204	0.0	0.0
ERR7352067	25204	0.0	0.0
ERR10665292	25204	0.0	0.0
ERR5025733	25204	0.0	0.0
ERR7352067	25205	0.0	0.0
ERR5025733	25205	0.0	0.0
ERR6770028	25205	0.0	0.0
ERR7107271	25205	0.0	0.0
ERR10665292	25205	0.0	0.0
ERR6770028	25206	0.0	0.0
ERR7107271	25206	0.0	0.0
ERR6542766	25206	0.0	0.0
ERR6348731	25206	0.0	0.0
ERR5025733	25206	0.0	0.0
ERR7107271	25207	0.0	0.0
ERR6770028	25207	0.0	0.0
ERR7118029	25207	0.0	0.0
ERR6586663	25207	0.0	0.0
ERR5025733	25207	0.0	0.0
SRR21977123	25208	0.0	0.0
ERR6421815	25208	0.0	0.0
ERR5025733	25208	0.0	0.0
ERR6348731	25208	0.0	0.0
SRR22391799	25208	0.0	0.0
ERR5025733	25209	0.0	0.0
ERR6542766	25209	0.0	0.0
ERR6770028	25209	0.0	0.0
ERR6348731	25209	0.0	0.0
SRR21977123	25209	0.0	0.0
ERR6586663	25210	0.0	0.0
ERR5025733	25210	0.0	0.0
ERR6542766	25210	0.0	0.0
ERR6348731	25210	0.0	0.0
ERR6770028	25210	0.0	0.0
ERR6421815	25211	0.0	0.0
ERR6586663	25211	0.0	0.0
ERR6770028	25211	0.0	0.0
ERR6542766	25211	0.0	0.0
ERR5025733	25211	0.0	0.0
ERR5025733	25212	0.0	0.0
ERR6586663	25212	0.0	0.0
ERR6193863	25212	0.0	0.0
ERR6542766	25212	0.0	0.0
ERR6770028	25212	0.0	0.0
ERR6586663	25213	0.0	0.0
ERR7107271	25213	0.0	0.0
ERR10665292	25213	0.0	0.0
ERR5025733	25213	0.0	0.0
ERR6542766	25213	0.0	0.0
ERR10665292	25214	0.0	0.0
ERR7107271	25214	0.0	0.0
ERR5025733	25214	0.0	0.0
ERR6586663	25214	0.0	0.0
ERR6770028	25214	0.0	0.0
ERR6770028	25215	0.0	0.0
ERR6542766	25215	0.0	0.0
ERR7139194	25215	0.0	0.0
ERR5025733	25215	0.0	0.0
ERR6421815	25215	0.0	0.0
ERR7107271	25216	0.0	0.0
ERR10665292	25216	0.0	0.0
ERR5025733	25216	0.0	0.0
ERR6542766	25216	0.0	0.0
ERR6348731	25216	0.0	0.0
ERR6586663	25217	0.0	0.0
SRR22391799	25217	0.0	0.0
ERR10665292	25217	0.0	0.0
ERR5025733	25217	0.0	0.0
ERR6770028	25217	0.0	0.0
ERR6542766	25218	0.0	0.0
ERR6586663	25218	0.0	0.0
ERR7107271	25218	0.0	0.0
ERR5025733	25218	0.0	0.0
ERR6770028	25218	0.0	0.0
ERR6770028	25219	0.0	0.0
ERR6421815	25219	0.0	0.0
ERR7107271	25219	0.0	0.0
