ID	Position	position	nucleotide_martin	nucleotide_origin	label	label2	label_mar	label_ori
ERR6451951	24410							
ERR6549524	21987							
ERR6077296	24410							
ERR6322452	24410							
ERR6534869	28289							
ERR7026776	25668							
ERR6516483	28302							
ERR6483061	22014							
ERR7754288	15521							
ERR7754288	21987							
ERR7288357	25							
ERR6672889	26880							
ERR7878712	27547							
ERR7368454	21987							
ERR7100625	24410							
ERR6540455	26954							
ERR6421988	11639							
ERR6421988	11640							
ERR6421950	7898							
ERR6694355	3877							
ERR6694039	21987							
ERR6765119	24410							
ERR6419190	22299							
ERR6763402	25511							
ERR6463343	13050							
ERR6694721	21987							
ERR6514662	9089							
ERR6331175	11196							
ERR6445731	3345							
ERR6491150	16242							
ERR7033618	21974							
ERR7033618	21987							
ERR7269904	26766							
ERR6428502	24410							
ERR6330929	11196							
ERR6370035	11196							
ERR6370035	21987							
ERR6330847	24410							
ERR6450589	4191							
ERR6192620	27676							
ERR6674919	10454							
ERR6674919	10455							
ERR6674919	21987							
ERR6330776	11196							
ERR6330776	21987							
ERR6461507	24410							
ERR6466372	26125							
ERR6488778	19643							
ERR6488778	21698							
ERR6457222	21987							
ERR6457397	21987							
ERR6450150	11196							
ERR6440631	24410							
ERR6543355	14195							
ERR6482629	935							
ERR6482629	7068							
ERR6468457	19220							
ERR6467208	19220							
ERR6372190	21751							
ERR6544257	27675							
ERR6368851	11196							
ERR6541764	28618							
ERR6469298	4408							
ERR6469298	26209							
ERR6466929	21987							
ERR6466929	24410							
ERR6515272	21987							
ERR6420158	17141							
ERR6516949	24410							
ERR6462629	21987							
ERR6462629	24410							
ERR6331147	11196							
ERR6452785	24410							
ERR7382865	9995							
ERR7382865	21987							
ERR6666853	24410							
ERR7110506	24410							
ERR7290235	15521							
ERR7107312	23589							
ERR6487586	4436							
ERR6321371	8833							
ERR6321371	28920							
ERR7873990	25							
ERR7266942	25							
ERR7266942	15521							
ERR6313025	10391							
ERR6468998	21987							
ERR6457203	16977							
ERR6498646	21987							
ERR6498646	24410							
ERR6482851	11196							
ERR6772144	11196							
ERR6772144	21987							
ERR6773998	3877							
ERR6467874	24410							
ERR6515940	21987							
ERR6515940	26528							
ERR6516746	13246							
ERR6516746	13250							
ERR6516746	23122							
ERR6770192	20470							
ERR6770192	24497							
ERR6457311	21255							
ERR6621056	21987							
ERR6768979	21854							
ERR7368472	21987							
ERR7290173	15521							
ERR6534962	21987							
ERR6541912	21987							
ERR6468818	21987							
ERR6423962	24410							
ERR7029370	24410							
ERR6762554	21987							
ERR8185533	20392							
ERR7268222	25							
ERR6735477	21987							
ERR6763548	25146							
ERR6765847	5073							
ERR6765847	24410							
ERR6462188	3877							
ERR6462188	26902							
ERR6190621	15643							
ERR6534899	12113							
ERR6428905	27724							
ERR6482581	25202							
ERR6138734	24410							
ERR6081875	7844							
ERR6354976	21987							
ERR6694599	28902							
ERR6354937	21987							
ERR6586967	24075							
ERR6483023	24410							
ERR6483388	29088							
ERR6313135	787							
ERR6443879	24410							
ERR6369314	25325							
ERR6085551	28289							
ERR7026596	28901							
ERR7740694	15521							
ERR7731483	1998							
ERR7731483	28901							
ERR7853831	78							
ERR7853831	15521							
ERR6419504	21987							
ERR6127063	24410							
ERR6764028	21987							
ERR6769170	332							
ERR6698038	21987							
ERR6693352	4991							
ERR6693352	12417							
ERR6693352	21987							
ERR6416357	24410							
ERR6314579	20245							
ERR6622542	24410							
ERR7030389	16392							
ERR6424193	21987							
ERR6192513	11196							
ERR6543405	19582							
ERR6419607	4408							
ERR6692075	21987							
ERR6694911	23122							
ERR7107066	11196							
ERR7107252	21987							
ERR7104548	23117							
ERR7104548	24497							
ERR7290405	25							
ERR6441339	14988							
ERR6441339	21987							
ERR6441339	23063							
ERR6348278	11196							
ERR6348278	29081							
ERR6368655	11196							
ERR6454336	18946							
ERR6773404	24410							
ERR6442987	15521							
ERR7359936	15521							
ERR6088182	27813							
ERR6086069	21635							
ERR6676845	7606							
ERR7269898	25							
ERR7269869	25							
ERR7110822	24410							
ERR7268856	27533							
ERR7381490	8829							
ERR7752222	15521							
ERR7477955	23958							
ERR7897895	375							
ERR7263458	15521							
ERR7844452	24410							
ERR7712362	8829							
ERR7712362	15521							
ERR6693091	4991							
ERR6682947	24410							
ERR6770082	7238							
ERR6675012	24410							
ERR6086041	28336							
ERR6516375	24410							
ERR6086763	23041							
ERR6170717	24410							
ERR6417966	24410							
ERR6354508	6390							
ERR6673554	563							
ERR6677104	3995							
ERR7897273	15999							
ERR7751870	1678							
ERR7288410	25							
ERR7288410	15521							
ERR7359650	3995							
ERR6678058	18966							
ERR6678862	21987							
ERR6682866	21987							
ERR7029566	21987							
ERR7029566	24410							
ERR7029204	4832							
ERR7111737	22403							
ERR7097802	11196							
ERR6695446	21987							
ERR6419338	24410							
ERR6529999	9600							
ERR6591361	11196							
ERR6456467	21987							
ERR7376737	13558							
ERR6646553	24410							
ERR6613109	1205							
ERR6613109	25470							
ERR7355412	29742							
ERR7271476	25							
ERR7031068	25							
ERR7031068	21987							
ERR7845551	26766							
ERR7876554	25							
ERR7876554	22232							
ERR7811449	15521							
ERR7806811	21304							
ERR7877825	18244							
ERR7831883	23853							
ERR7758563	24390							
ERR7233157	15521							
ERR7853910	23118							
ERR7832293	15521							
ERR7809390	15521							
ERR7810592	1303							
ERR7853281	10678							
ERR7349411	3877							
ERR7349411	29742							
ERR7138953	21987							
ERR7830534	25							
ERR7853678	22103							
ERR7853678	23118							
ERR7349382	19064							
ERR7478867	11568							
ERR7289830	15521							
ERR7830533	78							
ERR7810617	25							
ERR7810617	18244							
ERR7898069	25							
ERR7872950	25							
ERR7872950	18244							
ERR7806676	15521							
ERR7268413	15521							
ERR7854249	29333							
ERR7806606	234							
ERR7852188	25							
ERR7852188	3877							
ERR7852188	15521							
ERR7809626	15521							
ERR7831050	78							
ERR7831050	457							
ERR7831050	15521							
ERR7806740	26322							
ERR7273674	25							
ERR7263856	23878							
ERR7025783	11196							
ERR7034786	21987							
ERR7740879	15521							
ERR7798763	25							
ERR7741047	15521							
ERR7808170	15521							
ERR7873113	25							
ERR7851820	15521							
ERR7759171	28313							
ERR7761333	3845							
ERR7490078	3877							
ERR7854155	15521							
ERR7854155	15559							
ERR7739289	26766							
ERR7739289	27676							
ERR7477954	18244							
ERR7478900	25							
ERR6673909	23122							
ERR6692834	21933							
ERR6692965	24410							
ERR6637291	3621							
ERR7261827	25							
ERR7268443	23118							
ERR7268443	29742							
ERR7268910	25							
ERR7268910	3877							
ERR7092435	12417							
ERR7268538	27382							
ERR6516736	16607							
ERR6692711	20047							
ERR6772013	25276							
ERR6586608	2201							
ERR6692904	21987							
ERR7289789	25							
ERR6525285	28170							
ERR6454337	24410							
ERR6445908	5368							
ERR6696531	21987							
ERR6696531	24410							
ERR6526359	6965							
ERR6526359	28112							
ERR7093001	21987							
ERR7378362	20418							
ERR7382964	15521							
ERR7289496	25							
ERR7289496	27112							
ERR7751926	15521							
ERR7357625	15521							
ERR7357515	25							
ERR7731515	25							
ERR7025648	11196							
ERR7025648	25276							
ERR7029771	24410							
ERR7272404	25							
ERR7272869	953							
ERR7477531	15521							
ERR6773878	6371							
ERR6685507	4991							
ERR6685507	27957							
ERR6671469	28193							
ERR6513436	24410							
ERR6543530	24410							
ERR6771852	24410							
ERR6679832	21987							
ERR6679832	24410							
ERR6514548	13246							
ERR6514548	13250							
ERR6695816	24410							
ERR7025540	11196							
ERR7025540	25276							
ERR7265340	25							
ERR7139243	21987							
ERR7139243	24410							
ERR7266677	15521							
ERR6773547	24406							
ERR6666362	11196							
ERR6695540	21987							
ERR6591244	11196							
ERR6497651	21987							
ERR6497651	26114							
ERR6470483	24410							
ERR6314577	24410							
ERR6497869	25202							
ERR6613386	21987							
ERR6354970	23604							
ERR6354970	29742							
ERR6482763	21987							
ERR6592522	24497							
ERR6525454	24816							
ERR6525454	29153							
ERR6533407	11315							
ERR6463348	21700							
ERR6675759	8888							
ERR6675759	21987							
ERR6488036	24410							
ERR6485487	24410							
ERR6468821	24410							
ERR6514577	24410							
ERR6540651	21987							
ERR6456781	24410							
ERR6453794	21987							
ERR6515573	21987							
ERR6464323	24410							
ERR7290151	15521							
ERR7273799	25							
ERR6500665	21987							
ERR6626573	1730							
ERR6464159	21987							
ERR7268327	25							
ERR6587061	3969							
ERR6684580	29526							
ERR6672486	24410							
ERR6694321	21987							
ERR6529075	5833							
ERR6637916	21987							
ERR6539988	23126							
ERR6539988	24410							
ERR7117835	24410							
ERR7263175	15521							
ERR6452809	7071							
ERR6452809	24348							
ERR7093418	11196							
ERR7290769	15521							
ERR7262141	3877							
ERR7755236	78							
ERR6330869	11196							
ERR6487707	24410							
ERR6540530	6174							
ERR6572817	24410							
ERR6418504	3499							
ERR6190432	7001							
ERR6316986	24410							
ERR6451514	2630							
ERR6307130	11196							
ERR7290734	29334							
ERR7758178	15521							
ERR7758270	25							
ERR6670265	21987							
ERR6774570	22819							
ERR6774570	24410							
ERR6514573	21987							
ERR7273661	25							
ERR7358019	19899							
ERR7358019	25273							
ERR6915840	24410							
ERR7028865	7669							
ERR7093282	11196							
ERR7350669	15521							
ERR7265259	25							
ERR7290380	25							
ERR7115331	6333							
ERR6451938	28916							
ERR6696115	24410							
ERR6469325	28740							
ERR6456457	5496							
ERR6613295	24069							
ERR6770460	18465							
ERR6678942	21987							
ERR6673705	25325							
ERR7109007	20003							
ERR7267236	25							
ERR7263087	15521							
ERR7289518	25							
ERR7472129	25							
ERR6685383	24410							
ERR6490900	20793							
ERR6117876	23180							
ERR6492551	21987							
ERR6461510	15120							
ERR6498505	4987							
ERR6514377	24410							
ERR6452478	11196							
ERR6694045	24410							
ERR6514556	26365							
ERR6684996	21987							
ERR6673079	23122							
ERR7830058	14328							
ERR7115066	24410							
ERR7713556	8829							
ERR7713556	15521							
ERR7351206	27895							
ERR7830129	24914							
ERR7798332	12422							
ERR7798332	23219							
ERR7262805	25							
ERR7262805	17136							
ERR7107360	24410							
ERR7107360	27147							
ERR6916350	24410							
ERR6773973	24410							
ERR6592229	24410							
ERR6693626	4991							
ERR6693626	4994							
ERR6468508	21987							
ERR6678648	25357							
ERR6763791	21987							
ERR7022981	24410							
ERR6680569	24410							
ERR6761777	21987							
ERR6489903	24410							
ERR6456438	21987							
ERR6421278	8833							
ERR6421278	19220							
ERR7273490	13423							
ERR7268093	25							
ERR7268093	23118							
ERR7288805	26029							
ERR6634396	13641							
ERR6528856	24410							
ERR6424513	21987							
ERR6514944	24410							
ERR6907007	24410							
ERR6694390	21987							
ERR6693455	4991							
ERR6693455	24410							
ERR6549957	21987							
ERR7033742	24410							
ERR7033742	24977							
ERR7739491	29742							
ERR7810240	22884							
ERR7757667	25							
ERR7757667	3683							
ERR7740181	27675							
ERR6534504	21987							
ERR6534504	24410							
ERR6418981	19220							
ERR6418981	19844							
ERR6528967	22139							
ERR6685450	4991							
ERR6678144	28077							
ERR6462961	23122							
ERR6695476	2456							
ERR6695476	21987							
ERR6192204	29316							
ERR6590646	21987							
ERR6698076	24410							
ERR6698076	25276							
ERR6549019	18696							
ERR6307374	26032							
ERR6319561	27799							
ERR6764446	21987							
ERR6422642	21987							
ERR6591655	24410							
ERR6484860	10410							
ERR6489737	21987							
ERR6482894	9420							
ERR7025636	25276							
ERR6354602	8184							
ERR6187613	10189							
ERR6694693	24410							
ERR6191734	24682							
ERR6534459	21987							
ERR6306776	11196							
ERR6512984	18047							
ERR6450430	24410							
ERR7036819	24410							
ERR6773789	1303							
ERR6773789	3877							
ERR6679376	18696							
ERR6685095	21987							
ERR6451120	21987							
ERR6468358	24410							
ERR6486195	29865							
ERR6621584	18388							
ERR6452486	11196							
ERR6452486	21987							
ERR6482841	21987							
ERR6323045	19671							
ERR7019081	21596							
ERR7272750	78							
ERR7261892	12321							
ERR7751856	15521							
ERR7263253	15521							
ERR7263253	25509							
ERR7808326	25							
ERR6343325	11729							
ERR6314197	25276							
ERR6672756	25276							
ERR6769933	12417							
ERR6769933	21987							
ERR7115375	25276							
ERR7268017	15521							
ERR7268017	21987							
ERR7268017	23118							
ERR6774601	25276							
ERR7263245	15521							
ERR6470572	24410							
ERR6418553	18604							
ERR6470140	11196							
ERR6327707	27650							
ERR6422018	10658							
ERR6372269	10634							
ERR6305771	8318							
ERR6331293	23313							
SRR20873029	14960							
SRR20873029	15521							
ERR7027164	23147							
ERR7027164	26125							
ERR6080824	24410							
ERR6619509	21987							
ERR7098050	23997							
ERR7027517	27147							
ERR7268019	23118							
ERR7098068	21987							
ERR7740224	15521							
ERR7851354	15521							
ERR6420735	931							
ERR7713625	27530							
ERR6453411	21987							
ERR6191914	14919							
ERR6086460	25202							
ERR6468886	21987							
ERR6416561	25518							
ERR6469384	4408							
ERR6419750	19220							
ERR6419750	21987							
ERR7139623	15521							
ERR7263243	21987							
ERR7272495	25							
ERR7117755	12417							
ERR7107730	1446							
ERR7107730	26764							
ERR7107730	29388							
ERR7115059	24410							
ERR6524032	21987							
ERR6524032	22778							
ERR6524032	29712							
ERR7806256	25							
ERR7806256	234							
ERR7262220	15521							
ERR7262220	23118							
ERR6684648	24410							
ERR7025615	11196							
ERR7025615	25276							
ERR6673544	28638							
ERR6450876	21987							
ERR6670154	21987							
ERR6768701	21987							
ERR6767095	21987							
ERR6869522	23666							
ERR7030176	29794							
ERR6675872	21987							
ERR6696192	28081							
ERR6450709	21987							
ERR7798245	15521							
ERR6770117	21987							
ERR6482639	21987							
ERR6541345	23901							
ERR6455873	362							
ERR7140472	15772							
ERR7360351	25							
ERR7289689	3877							
ERR6420080	21987							
ERR7263225	15521							
ERR7356474	25							
ERR7830379	21467							
ERR7272383	15521							
ERR7372469	250							
ERR7350601	25							
ERR6426472	7510							
ERR7802574	15521							
ERR7349687	25							
ERR7811532	25							
ERR7811532	28292							
ERR7853866	25							
ERR7761427	25							
ERR7761427	78							
ERR7740236	25							
ERR7740236	27454							
ERR7238692	25337							
ERR8184366	22554							
ERR7102992	21987							
ERR7102992	24410							
ERR7359467	25							
ERR7263221	2385							
ERR6770862	21987							
ERR7759252	15521							
ERR7241808	14445							
ERR6685106	6149							
ERR6696233	21987							
ERR6587872	21987							
ERR6462112	71							
ERR6462112	21987							
ERR6695331	27454							
ERR7022200	11196							
ERR7022200	23984							
ERR6694605	26995							
ERR7754644	25							
ERR7754644	21255							
ERR7290392	21987							
ERR7477516	25							
ERR7269132	15521							
ERR6694088	6149							
ERR7025786	7071							
ERR7025786	11196							
ERR6772988	21987							
ERR6464019	24410							
ERR6466908	23666							
ERR6421916	7289							
ERR6542585	24410							
ERR6424002	24410							
ERR6424673	29405							
ERR6694955	21987							
ERR6772490	24410							
ERR7266478	23118							
ERR6764799	22421							
ERR6331185	11196							
ERR6466860	21987							
ERR6416944	28081							
ERR6417230	24410							
ERR6445892	21987							
ERR6369993	11196							
ERR6490426	1205							
ERR6421425	21987							
ERR6442721	21987							
ERR6692848	21987							
ERR6526899	3144							
ERR6526899	8595							
ERR6526899	20786							
ERR6592158	21987							
ERR7273803	15521							
ERR7273803	21987							
ERR6771964	21688							
ERR6771964	25276							
ERR6452061	10764							
ERR6452061	11196							
ERR6452110	11196							
ERR6452110	24410							
ERR6444989	21782							
ERR6330657	11196							
ERR6542631	21987							
ERR6541313	10678							
ERR6701548	29736							
ERR6494989	21987							
ERR6592189	24410							
ERR7032568	21987							
ERR7350915	785							
ERR7350573	4312							
ERR6680623	21987							
ERR6680623	24410							
ERR7859428	1678							
ERR8183769	11307							
ERR7268500	15521							
ERR7026610	24410							
ERR7797979	25							
ERR7110079	21987							
ERR7853941	25							
ERR7853941	15521							
ERR7355891	15521							
ERR6762898	28087							
ERR6542999	21987							
ERR6524363	24410							
ERR7034198	23942							
ERR7351161	26766							
ERR7471901	15521							
ERR7261774	15521							
ERR6420129	21987							
ERR6696020	21987							
ERR6696020	24410							
ERR7355469	15521							
ERR7030468	11196							
ERR7030468	21987							
ERR7025342	11196							
ERR6416204	21987							
ERR6768932	17548							
ERR6516839	21987							
ERR6488814	24410							
ERR6444554	12321							
ERR6444131	21987							
ERR6428733	8829							
ERR6428733	15521							
ERR6445620	10501							
ERR6331947	11196							
ERR6331947	24410							
ERR6080960	29315							
ERR6907107	24410							
ERR6498414	21987							
ERR6330736	11196							
ERR6491857	24410							
ERR6127066	20122							
ERR7808882	25							
ERR7098205	21987							
ERR6682056	1624							
ERR7261781	29742							
ERR6673392	4436							
ERR7265386	12422							
ERR7025508	25276							
ERR6190620	24410							
ERR6516473	27673							
ERR6540996	21987							
ERR6491892	4994							
ERR6541198	21987							
ERR6542420	1500							
ERR6532283	21824							
ERR6533448	21987							
ERR8183100	21987							
ERR7811227	15521							
ERR6696146	24410							
ERR6685289	21987							
ERR6695365	28081							
ERR6515799	24410							
ERR6516081	3877							
ERR6648461	1931							
ERR6450887	11196							
ERR6450887	21987							
ERR6681882	21987							
ERR6586808	25202							
ERR6613508	21987							
ERR6419752	19220							
ERR6419752	25276							
ERR6463113	21987							
ERR6194728	11196							
ERR6194728	24410							
ERR6444655	15521							
ERR6421624	21987							
ERR6483843	21987							
ERR6416336	21255							
ERR6591189	11196							
ERR6528926	11196							
ERR6762568	28089							
ERR6535064	22139							
ERR6443880	21987							
ERR6456497	28081							
ERR6693881	24410							
ERR6466327	21987							
ERR6421766	11196							
ERR6421766	25454							
ERR6421766	27216							
ERR7355305	25							
ERR7355305	7309							
ERR6666309	11196							
ERR6587161	20145							
ERR6544230	16395							
ERR6679943	28081							
ERR6770491	24410							
ERR6418185	21987							
ERR6441556	411							
ERR6761920	21987							
ERR6549737	24410							
ERR6516750	24410							
ERR6330866	394							
ERR6330866	11196							
ERR6483233	921							
ERR6192298	11196							
ERR6634535	3934							
ERR6453441	24413							
ERR6457637	11196							
ERR6512601	21987							
ERR6410554	24410							
ERR6679026	21987							
ERR6772553	24410							
ERR6354946	21987							
ERR6463211	21987							
ERR6451640	24410							
ERR7830602	15521							
ERR7853290	15521							
ERR7028722	29115							
ERR6681849	1303							
ERR6681849	24410							
ERR7290552	15521							
ERR7093368	11196							
ERR6696234	26556							
ERR6117150	8569							
ERR6869300	24410							
ERR6869267	21987							
ERR6367298	21987							
ERR6086168	3877							
ERR6770426	24410							
ERR6770426	27021							
ERR7741087	25							
ERR7741087	78							
ERR7741087	15521							
ERR7358055	25							
ERR7809639	15521							
ERR7105143	3877							
ERR7273743	15521							
ERR7267690	25							
ERR6373182	11196							
ERR6764616	21987							
ERR6349063	21987							
ERR6483011	26456							
ERR6591131	11196							
ERR6772881	24410							
ERR7262385	15521							
ERR7262385	18244							
ERR7349409	25							
ERR7271745	15521							
ERR6549601	21987							
ERR6549601	24410							
ERR7262325	78							
ERR7490081	15521							
ERR7872933	25							
ERR7872933	15521							
ERR7805876	15521							
ERR7266445	23118							
ERR6489119	23924							
ERR6526160	4408							
ERR6081856	24410							
ERR6497755	21987							
ERR6464422	3732							
ERR6452512	28176							
ERR6682799	21987							
ERR6451266	24410							
ERR7368779	21741							
ERR7022112	28847							
ERR6322655	10835							
ERR6085127	5312							
ERR6534974	21987							
ERR6534787	24410							
ERR6648268	22461							
ERR6648268	24410							
ERR7110760	24410							
ERR7290166	25							
ERR7290166	15521							
ERR7290166	21987							
ERR6497938	21987							
ERR6763017	27674							
ERR6923922	24410							
ERR7007564	27490							
ERR7375976	21987							
ERR8190254	23058							
ERR7851226	25							
ERR7829733	15521							
ERR7860204	15521							
ERR7806840	7057							
ERR7805425	15521							
ERR8190221	22487							
ERR7807306	25							
ERR7714198	21950							
ERR7740529	15521							
ERR7372345	8214							
ERR7810225	8426							
ERR7266455	25							
ERR7301570	15521							
ERR7234352	10643							
ERR7382769	29867							
ERR6680177	12417							
ERR6766165	29821							
ERR6693134	25276							
ERR6529757	27520							
ERR7263061	1678							
ERR7806537	25							
ERR7853512	18244							
ERR7761173	25							
ERR7269961	25							
ERR7269961	15521							
ERR7265561	15521							
ERR7830551	25							
ERR7741201	78							
ERR7810275	948							
ERR7810275	18244							
ERR7810275	23587							
ERR7351741	25							
ERR7351741	15521							
ERR7241850	15521							
ERR7268210	23118							
ERR7853844	21315							
ERR7267650	25							
ERR7267650	15521							
ERR7259652	1303							
ERR7270049	25							
ERR7270049	15521							
ERR6680060	15521							
ERR7358451	3877							
ERR6646383	21987							
ERR6572756	15687							
ERR6513332	1438							
ERR6513332	29002							
ERR7034395	24410							
ERR7114988	24410							
ERR7034393	21987							
ERR6772601	24410							
ERR6481951	11196							
ERR6513080	768							
ERR6455428	5588							
ERR6497566	4408							
ERR6693423	3072							
ERR7107098	21987							
ERR7107870	15642							
ERR6648258	10999							
ERR6464286	11196							
ERR6464215	21987							
ERR6770009	21987							
ERR6770009	24952							
ERR6540243	29616							
ERR6651585	10455							
ERR6452055	11196							
ERR6483045	21987							
ERR6454183	9600							
ERR6484629	21987							
ERR7029256	25064							
ERR6451840	24410							
ERR6541085	6090							
ERR6513557	21987							
ERR6549586	21987							
ERR6549586	24410							
ERR6491333	5673							
ERR7477828	18244							
ERR7097956	11196							
ERR7033901	24410							
ERR7754507	8829							
ERR7853634	78							
ERR7853634	23118							
ERR7755468	26528							
ERR6416077	21987							
ERR6416077	25202							
ERR6868824	24410							
ERR7261698	25							
ERR7751020	15521							
ERR6674230	24410							
ERR7238721	21987							
ERR7022869	24410							
ERR6086125	118							
ERR7273744	3877							
ERR7271726	790							
ERR6692033	28514							
ERR7025831	11196							
ERR7287752	15521							
ERR7265170	21987							
ERR7267316	25							
ERR7114616	24410							
ERR7287762	15521							
ERR7287762	21987							
ERR7287762	26766							
ERR7025750	11196							
ERR6467944	8871							
ERR7029348	24410							
ERR7139135	24410							
ERR8184518	17125							
ERR7478577	15521							
ERR7478577	23614							
ERR7731841	25							
ERR7731841	15521							
ERR6489764	3168							
ERR6526607	24755							
ERR6648215	21987							
ERR6526732	8185							
ERR6527299	25603							
ERR6695561	21987							
ERR6630888	21987							
ERR6348509	24410							
ERR6535214	21987							
ERR7714921	28362							
ERR7798012	15521							
ERR7100251	21987							
ERR7266592	15521							
ERR7273770	25							
ERR7264318	15521							
ERR7351755	25							
ERR7351755	15521							
ERR6420193	6601							
ERR6677090	21987							
ERR6677090	24410							
ERR6442947	25166							
ERR6316470	11196							
ERR6316470	24410							
ERR6499554	21987							
ERR6082692	24410							
ERR6498241	24410							
ERR6494205	27475							
ERR6543348	21987							
ERR6542345	21650							
ERR6534912	24410							
ERR6193633	11196							
ERR6762971	23589							
ERR6694927	3144							
ERR6694927	6168							
ERR6419912	21987							
ERR6469652	19220							
ERR6464484	24410							
ERR6484337	24410							
ERR6453204	27524							
ERR6442804	15521							
ERR6426822	28067							
ERR6322224	24410							
ERR6444923	20915							
ERR6327136	24410							
ERR6086231	22618							
ERR6489097	24410							
ERR6489097	26612							
ERR6498686	21987							
ERR6331084	11196							
ERR6524602	24410							
ERR6420329	21987							
ERR6315743	23283							
ERR7382551	8829							
ERR7382551	15521							
ERR7289646	25							
ERR6696518	3169							
ERR6423020	15521							
ERR6549721	21987							
ERR6469526	3953							
ERR7698333	21987							
ERR7034370	24410							
ERR7263266	15521							
ERR7025338	25							
ERR7271449	15521							
ERR7028470	21987							
ERR6470493	24410							
ERR6676981	14512							
ERR6587149	24410							
ERR6548649	24410							
ERR6417361	24410							
ERR6498346	21987							
ERR6469032	22383							
ERR7830692	25							
ERR7852785	25							
ERR6674497	21987							
ERR7027006	24410							
ERR6772338	24410							
ERR6675489	14471							
ERR6681785	21987							
ERR7107388	21987							
ERR6463061	21987							
ERR6498644	24410							
ERR7478883	29742							
ERR7098107	21987							
ERR7033673	24410							
ERR6682913	24410							
ERR6314490	24410							
ERR6367464	2866							
ERR8190139	15521							
ERR7485474	15521							
ERR7485474	21304							
ERR7349414	25							
ERR7289681	25							
ERR7165621	26766							
ERR7034135	23992							
ERR6587655	11196							
ERR7025528	78							
ERR7025528	7069							
ERR7025528	11196							
ERR6766674	24410							
ERR6534724	21987							
ERR6766721	21987							
ERR6451027	4408							
ERR7029229	26325							
ERR7288816	25							
ERR7471986	15521							
ERR7107592	24410							
ERR6418447	16388							
ERR7372692	21987							
ERR6695833	24410							
ERR7352103	25							
ERR6680562	21987							
ERR6455408	21987							
ERR6453538	3144							
ERR6453538	23122							
ERR7030571	8628							
ERR6619521	5421							
ERR6648235	21987							
ERR6648235	24410							
ERR7766314	25							
ERR7472133	29742							
ERR7093337	11196							
ERR6773287	24410							
ERR7261650	25							
ERR7029500	26308							
ERR6676250	21987							
ERR6497752	21987							
ERR6348731	24410							
ERR6464342	1303							
ERR6701346	28104							
ERR6772158	11196							
ERR10032614	6768							
ERR10032614	22169							
ERR6468572	7035							
ERR6468572	21987							
ERR6452773	19728							
ERR6452773	24410							
ERR6422996	21987							
ERR6772106	6115							
ERR6451337	11196							
ERR6463867	13091							
ERR6330768	11196							
ERR6330768	24410							
ERR6770137	28423							
ERR6080883	6197							
ERR6495583	21987							
ERR6572850	18642							
ERR6426800	2092							
ERR6485524	6409							
ERR6192947	11196							
ERR6354240	21987							
ERR8182684	15521							
ERR7714336	15521							
ERR7806219	25							
ERR7806219	234							
ERR7806219	18244							
ERR7799490	7057							
ERR7799490	15521							
ERR7110646	21987							
ERR7110646	24410							
ERR6770508	24410							
ERR6682754	21987							
ERR6495868	5991							
ERR8183831	15010							
SRR20431650	20313							
SRR21934516	27800							
SRR21934652	16283							
SRR21934471	22998							
SRR21934537	26107							
SRR21934472	20812							
SRR21934621	16283							
SRR22070849	28254							
SRR22385625	20812							
SRR20431597	20313							
SRR20431597	21974							
SRR21934506	20313							
SRR21934506	26107							
ERR10211676	27676							
ERR6450858	21987							
ERR6451515	23013							
ERR6451515	24410							
ERR6693392	21987							
ERR6452009	5312							
ERR6418666	13672							
ERR6462755	24410							
ERR6512258	24410							
ERR6423616	5421							
ERR6319742	24410							
ERR6490249	21987							
ERR6676244	21987							
ERR6535247	921							
ERR6462685	24410							
ERR6462507	21987							
ERR6540137	21987							
ERR6540137	25418							
ERR6514806	21987							
ERR6453931	25169							
ERR6516542	24410							
ERR6451526	24410							
ERR6482682	24410							
ERR6525193	24410							
ERR6466718	24410							
ERR7267192	15521							
ERR6592455	24410							
ERR6868785	24410							
ERR7114682	19975							
ERR7741171	15521							
ERR7349829	15521							
ERR7349853	25							
ERR7289038	23915							
ERR7263457	15521							
ERR7762265	3877							
ERR7762265	15521							
ERR7093508	11196							
ERR6694839	25325							
ERR6694836	23122							
ERR6692783	21987							
ERR7025766	11196							
ERR7760631	15521							
ERR7798311	22							
ERR7798311	25							
ERR7798311	15521							
ERR7798311	23219							
ERR7798311	29742							
ERR7755451	3683							
ERR7797899	25							
ERR7797899	18244							
ERR6541090	6832							
ERR6516717	24410							
ERR6442276	14988							
ERR6484424	21650							
ERR6086248	24410							
ERR6190520	4584							
ERR6191445	25276							
ERR6462371	24814							
ERR6462371	26308							
ERR6692995	21987							
ERR6634294	21987							
ERR6648236	24410							
ERR6079438	27022							
ERR6484377	21987							
ERR6544570	22786							
ERR6770831	3877							
ERR6514324	24410							
ERR6416069	23093							
ERR6682059	21987							
ERR6674325	21987							
ERR6592245	21987							
ERR6695602	174							
ERR6513425	5276							
ERR6542063	21987							
ERR6531221	24410							
ERR6466353	21987							
ERR6462579	5609							
ERR6525292	24410							
ERR6450774	24410							
ERR6450917	24410							
ERR6613196	24410							
ERR6525783	24410							
ERR6670615	21987							
ERR6696461	1303							
ERR6696461	24410							
ERR6467568	24410							
ERR6682684	24410							
ERR7844620	25							
ERR7844620	15521							
ERR7844620	18244							
ERR7844620	21974							
ERR6191376	21987							
ERR6684610	21987							
ERR7029684	617							
ERR7740912	21304							
ERR7705609	15521							
ERR7273791	21294							
ERR7268893	3877							
ERR7740122	11							
